시도,행정구역,성별,연월,15~64세 고용률 (%)
전라남도,장흥군,여자,'20하,72.3
전라남도,장흥군,여자,'21상,71.7
전라남도,장흥군,여자,'21하,76.2
전라남도,장흥군,여자,'22상,78.2
전라남도,강진군,계,'18상,73.0
전라남도,강진군,계,'18하,74.4
전라남도,강진군,계,'19상,76.1
전라남도,강진군,계,'19하,75.2
전라남도,강진군,계,'20상,75.0
전라남도,강진군,계,'20하,77.0
전라남도,강진군,계,'21상,76.7
전라남도,강진군,계,'21하,76.2
전라남도,강진군,계,'22상,75.8
전라남도,강진군,남자,'18상,79.4
전라남도,강진군,남자,'18하,79.1
전라남도,강진군,남자,'19상,80.8
전라남도,강진군,남자,'19하,78.4
전라남도,강진군,남자,'20상,78.6
전라남도,강진군,남자,'20하,80.9
전라남도,강진군,남자,'21상,79.3
전라남도,강진군,남자,'21하,79.4
전라남도,강진군,남자,'22상,78.3
전라남도,강진군,여자,'18상,66.0
전라남도,강진군,여자,'18하,69.4
전라남도,강진군,여자,'19상,70.8
전라남도,강진군,여자,'19하,71.6
전라남도,강진군,여자,'20상,71.0
전라남도,강진군,여자,'20하,72.7
전라남도,강진군,여자,'21상,73.8
전라남도,강진군,여자,'21하,72.5
전라남도,강진군,여자,'22상,72.8
전라남도,해남군,계,'18상,79.4
전라남도,해남군,계,'18하,79.6
전라남도,해남군,계,'19상,80.9
전라남도,해남군,계,'19하,81.7
전라남도,해남군,계,'20상,81.7
전라남도,해남군,계,'20하,81.6
전라남도,해남군,계,'21상,80.4
전라남도,해남군,계,'21하,80.7
전라남도,해남군,계,'22상,81.7
전라남도,해남군,남자,'18상,83.6
전라남도,해남군,남자,'18하,81.8
전라남도,해남군,남자,'19상,83.7
전라남도,해남군,남자,'19하,86.5
전라남도,해남군,남자,'20상,86.0
전라남도,해남군,남자,'20하,85.6
전라남도,해남군,남자,'21상,83.5
전라남도,해남군,남자,'21하,84.1
전라남도,해남군,남자,'22상,84.1
전라남도,해남군,여자,'18상,74.8
전라남도,해남군,여자,'18하,77.1
전라남도,해남군,여자,'19상,77.6
전라남도,해남군,여자,'19하,76.0
전라남도,해남군,여자,'20상,76.6
전라남도,해남군,여자,'20하,77.0
전라남도,해남군,여자,'21상,76.6
전라남도,해남군,여자,'21하,76.6
전라남도,해남군,여자,'22상,78.7
전라남도,영암군,계,'18상,69.3
전라남도,영암군,계,'18하,68.3
전라남도,영암군,계,'19상,69.0
전라남도,영암군,계,'19하,69.3
전라남도,영암군,계,'20상,69.4
전라남도,영암군,계,'20하,70.3
전라남도,영암군,계,'21상,72.4
전라남도,영암군,계,'21하,74.3
전라남도,영암군,계,'22상,73.8
전라남도,영암군,남자,'18상,79.8
전라남도,영암군,남자,'18하,78.5
전라남도,영암군,남자,'19상,79.2
전라남도,영암군,남자,'19하,77.3
전라남도,영암군,남자,'20상,78.3
전라남도,영암군,남자,'20하,77.6
전라남도,영암군,남자,'21상,79.7
전라남도,영암군,남자,'21하,80.8
전라남도,영암군,남자,'22상,80.9
전라남도,영암군,여자,'18상,55.5
전라남도,영암군,여자,'18하,54.6
전라남도,영암군,여자,'19상,55.4
전라남도,영암군,여자,'19하,58.3
전라남도,영암군,여자,'20상,57.3
전라남도,영암군,여자,'20하,60.2
전라남도,영암군,여자,'21상,62.2
전라남도,영암군,여자,'21하,65.3
전라남도,영암군,여자,'22상,63.7
전라남도,무안군,계,'18상,62.8
전라남도,무안군,계,'18하,63.5
전라남도,무안군,계,'19상,66.2
전라남도,무안군,계,'19하,65.5
전라남도,무안군,계,'20상,63.5
전라남도,무안군,계,'20하,63.2
전라남도,무안군,계,'21상,62.4
전라남도,무안군,계,'21하,61.7
전라남도,무안군,계,'22상,64.5
전라남도,무안군,남자,'18상,67.8
전라남도,무안군,남자,'18하,68.3
전라남도,무안군,남자,'19상,70.8
전라남도,무안군,남자,'19하,71.5
전라남도,무안군,남자,'20상,67.8
전라남도,무안군,남자,'20하,67.3
전라남도,무안군,남자,'21상,67.5
전라남도,무안군,남자,'21하,67.8
전라남도,무안군,남자,'22상,69.8
전라남도,무안군,여자,'18상,57.2
전라남도,무안군,여자,'18하,58.2
전라남도,무안군,여자,'19상,61.2
전라남도,무안군,여자,'19하,59.0
전라남도,무안군,여자,'20상,58.8
전라남도,무안군,여자,'20하,58.6
전라남도,무안군,여자,'21상,56.8
전라남도,무안군,여자,'21하,55.0
전라남도,무안군,여자,'22상,58.6
전라남도,함평군,계,'18상,75.1
전라남도,함평군,계,'18하,75.6
전라남도,함평군,계,'19상,77.8
전라남도,함평군,계,'19하,74.5
전라남도,함평군,계,'20상,71.7
전라남도,함평군,계,'20하,75.5
전라남도,함평군,계,'21상,75.1
전라남도,함평군,계,'21하,76.0
전라남도,함평군,계,'22상,76.7
전라남도,함평군,남자,'18상,79.5
전라남도,함평군,남자,'18하,78.6
전라남도,함평군,남자,'19상,81.2
전라남도,함평군,남자,'19하,79.5
전라남도,함평군,남자,'20상,78.1
전라남도,함평군,남자,'20하,81.1
전라남도,함평군,남자,'21상,79.3
전라남도,함평군,남자,'21하,78.8
전라남도,함평군,남자,'22상,80.9
전라남도,함평군,여자,'18상,69.8
전라남도,함평군,여자,'18하,72.0
전라남도,함평군,여자,'19상,73.7
전라남도,함평군,여자,'19하,68.5
전라남도,함평군,여자,'20상,63.8
전라남도,함평군,여자,'20하,68.4
전라남도,함평군,여자,'21상,69.9
전라남도,함평군,여자,'21하,72.4
전라남도,함평군,여자,'22상,71.3
전라남도,영광군,계,'18상,72.1
전라남도,영광군,계,'18하,72.4
전라남도,영광군,계,'19상,72.0
전라남도,영광군,계,'19하,72.4
전라남도,영광군,계,'20상,73.5
전라남도,영광군,계,'20하,73.7
전라남도,영광군,계,'21상,73.9
전라남도,영광군,계,'21하,73.5
전라남도,영광군,계,'22상,74.3
전라남도,영광군,남자,'18상,80.3
전라남도,영광군,남자,'18하,79.5
전라남도,영광군,남자,'19상,80.0
전라남도,영광군,남자,'19하,80.5
전라남도,영광군,남자,'20상,80.7
전라남도,영광군,남자,'20하,78.5
전라남도,영광군,남자,'21상,79.6
전라남도,영광군,남자,'21하,79.5
전라남도,영광군,남자,'22상,82.0
전라남도,영광군,여자,'18상,62.7
전라남도,영광군,여자,'18하,64.3
전라남도,영광군,여자,'19상,62.8
전라남도,영광군,여자,'19하,63.1
전라남도,영광군,여자,'20상,65.2
전라남도,영광군,여자,'20하,68.1
전라남도,영광군,여자,'21상,67.1
전라남도,영광군,여자,'21하,66.4
전라남도,영광군,여자,'22상,65.4
전라남도,장성군,계,'18상,69.9
전라남도,장성군,계,'18하,71.8
전라남도,장성군,계,'19상,70.9
전라남도,장성군,계,'19하,73.6
전라남도,장성군,계,'20상,71.9
전라남도,장성군,계,'20하,71.3
전라남도,장성군,계,'21상,72.1
전라남도,장성군,계,'21하,70.7
전라남도,장성군,계,'22상,72.1
전라남도,장성군,남자,'18상,76.0
전라남도,장성군,남자,'18하,76.1
전라남도,장성군,남자,'19상,74.2
전라남도,장성군,남자,'19하,77.1
전라남도,장성군,남자,'20상,74.9
전라남도,장성군,남자,'20하,74.7
전라남도,장성군,남자,'21상,75.9
전라남도,장성군,남자,'21하,72.3
전라남도,장성군,남자,'22상,76.6
전라남도,장성군,여자,'18상,63.2
전라남도,장성군,여자,'18하,67.1
전라남도,장성군,여자,'19상,67.2
전라남도,장성군,여자,'19하,69.7
전라남도,장성군,여자,'20상,68.5
전라남도,장성군,여자,'20하,67.4
전라남도,장성군,여자,'21상,67.8
전라남도,장성군,여자,'21하,68.8
전라남도,장성군,여자,'22상,67.1
전라남도,완도군,계,'18상,76.5
전라남도,완도군,계,'18하,79.1
전라남도,완도군,계,'19상,76.1
전라남도,완도군,계,'19하,77.1
전라남도,완도군,계,'20상,76.6
전라남도,완도군,계,'20하,76.2
전라남도,완도군,계,'21상,74.7
전라남도,완도군,계,'21하,74.9
전라남도,완도군,계,'22상,77.4
전라남도,완도군,남자,'18상,80.7
전라남도,완도군,남자,'18하,85.3
전라남도,완도군,남자,'19상,81.3
전라남도,완도군,남자,'19하,82.2
전라남도,완도군,남자,'20상,81.1
전라남도,완도군,남자,'20하,81.5
전라남도,완도군,남자,'21상,81.9
전라남도,완도군,남자,'21하,81.1
전라남도,완도군,남자,'22상,83.9
전라남도,완도군,여자,'18상,71.2
전라남도,완도군,여자,'18하,71.1
전라남도,완도군,여자,'19상,69.4
전라남도,완도군,여자,'19하,70.5
전라남도,완도군,여자,'20상,70.7
전라남도,완도군,여자,'20하,68.9
전라남도,완도군,여자,'21상,65.1
전라남도,완도군,여자,'21하,66.3
전라남도,완도군,여자,'22상,68.5
전라남도,진도군,계,'18상,75.6
전라남도,진도군,계,'18하,75.7
전라남도,진도군,계,'19상,78.0
전라남도,진도군,계,'19하,78.6
전라남도,진도군,계,'20상,77.0
전라남도,진도군,계,'20하,78.4
전라남도,진도군,계,'21상,80.0
전라남도,진도군,계,'21하,79.3
전라남도,진도군,계,'22상,81.1
전라남도,진도군,남자,'18상,78.9
전라남도,진도군,남자,'18하,78.7
전라남도,진도군,남자,'19상,82.5
전라남도,진도군,남자,'19하,84.4
전라남도,진도군,남자,'20상,82.3
전라남도,진도군,남자,'20하,82.9
전라남도,진도군,남자,'21상,83.1
전라남도,진도군,남자,'21하,82.5
전라남도,진도군,남자,'22상,82.7
전라남도,진도군,여자,'18상,71.5
전라남도,진도군,여자,'18하,72.0
전라남도,진도군,여자,'19상,72.3
전라남도,진도군,여자,'19하,71.2
전라남도,진도군,여자,'20상,70.0
전라남도,진도군,여자,'20하,72.5
전라남도,진도군,여자,'21상,76.0
전라남도,진도군,여자,'21하,75.1
전라남도,진도군,여자,'22상,79.0
전라남도,신안군,계,'18상,85.7
전라남도,신안군,계,'18하,87.0
전라남도,신안군,계,'19상,85.5
전라남도,신안군,계,'19하,86.3
전라남도,신안군,계,'20상,84.5
전라남도,신안군,계,'20하,84.7
전라남도,신안군,계,'21상,86.1
전라남도,신안군,계,'21하,87.5
전라남도,신안군,계,'22상,89.4
전라남도,신안군,남자,'18상,90.5
전라남도,신안군,남자,'18하,91.0
전라남도,신안군,남자,'19상,90.3
전라남도,신안군,남자,'19하,92.4
전라남도,신안군,남자,'20상,89.3
전라남도,신안군,남자,'20하,88.9
전라남도,신안군,남자,'21상,90.2
전라남도,신안군,남자,'21하,94.4
전라남도,신안군,남자,'22상,93.9
전라남도,신안군,여자,'18상,78.8
전라남도,신안군,여자,'18하,81.0
전라남도,신안군,여자,'19상,78.5
전라남도,신안군,여자,'19하,77.3
전라남도,신안군,여자,'20상,77.3
전라남도,신안군,여자,'20하,78.3
전라남도,신안군,여자,'21상,79.7
전라남도,신안군,여자,'21하,77.0
전라남도,신안군,여자,'22상,82.3
경상북도,포항시,계,'18상,65.6
경상북도,포항시,계,'18하,65.4
경상북도,포항시,계,'19상,65.5
경상북도,포항시,계,'19하,66.9
경상북도,포항시,계,'20상,62.5
경상북도,포항시,계,'20하,62.8
경상북도,포항시,계,'21상,63.1
경상북도,포항시,계,'21하,63.9
경상북도,포항시,계,'22상,64.9
경상북도,포항시,남자,'18상,77.6
경상북도,포항시,남자,'18하,76.7
경상북도,포항시,남자,'19상,77.0
경상북도,포항시,남자,'19하,78.9
경상북도,포항시,남자,'20상,75.5
경상북도,포항시,남자,'20하,75.5
경상북도,포항시,남자,'21상,75.1
경상북도,포항시,남자,'21하,76.1
경상북도,포항시,남자,'22상,75.6
경상북도,포항시,여자,'18상,53.3
경상북도,포항시,여자,'18하,53.8
경상북도,포항시,여자,'19상,53.7
경상북도,포항시,여자,'19하,54.3
경상북도,포항시,여자,'20상,48.9
경상북도,포항시,여자,'20하,49.5
경상북도,포항시,여자,'21상,50.4
경상북도,포항시,여자,'21하,51.0
경상북도,포항시,여자,'22상,53.4
경상북도,경주시,계,'18상,67.2
경상북도,경주시,계,'18하,66.1
경상북도,경주시,계,'19상,67.0
경상북도,경주시,계,'19하,67.8
경상북도,경주시,계,'20상,63.3
경상북도,경주시,계,'20하,65.7
경상북도,경주시,계,'21상,66.2
경상북도,경주시,계,'21하,67.4
경상북도,경주시,계,'22상,67.2
경상북도,경주시,남자,'18상,76.8
경상북도,경주시,남자,'18하,75.2
경상북도,경주시,남자,'19상,76.6
경상북도,경주시,남자,'19하,75.5
경상북도,경주시,남자,'20상,71.9
경상북도,경주시,남자,'20하,73.3
경상북도,경주시,남자,'21상,74.3
경상북도,경주시,남자,'21하,75.5
경상북도,경주시,남자,'22상,76.0
경상북도,경주시,여자,'18상,56.5
경상북도,경주시,여자,'18하,56.0
경상북도,경주시,여자,'19상,56.3
경상북도,경주시,여자,'19하,59.1
경상북도,경주시,여자,'20상,53.7
경상북도,경주시,여자,'20하,57.2
경상북도,경주시,여자,'21상,57.1
경상북도,경주시,여자,'21하,58.4
경상북도,경주시,여자,'22상,57.4
경상북도,김천시,계,'18상,62.7
경상북도,김천시,계,'18하,64.2
경상북도,김천시,계,'19상,63.7
경상북도,김천시,계,'19하,65.5
경상북도,김천시,계,'20상,64.0
경상북도,김천시,계,'20하,66.1
경상북도,김천시,계,'21상,66.8
경상북도,김천시,계,'21하,69.6
경상북도,김천시,계,'22상,70.0
경상북도,김천시,남자,'18상,71.6
경상북도,김천시,남자,'18하,73.3
경상북도,김천시,남자,'19상,73.2
경상북도,김천시,남자,'19하,74.1
경상북도,김천시,남자,'20상,71.8
경상북도,김천시,남자,'20하,71.9
경상북도,김천시,남자,'21상,71.3
경상북도,김천시,남자,'21하,75.6
경상북도,김천시,남자,'22상,75.6
경상북도,김천시,여자,'18상,53.3
경상북도,김천시,여자,'18하,54.3
경상북도,김천시,여자,'19상,53.5
경상북도,김천시,여자,'19하,56.1
경상북도,김천시,여자,'20상,55.7
경상북도,김천시,여자,'20하,59.7
경상북도,김천시,여자,'21상,62.0
경상북도,김천시,여자,'21하,63.1
경상북도,김천시,여자,'22상,63.9
경상북도,안동시,계,'18상,64.7
경상북도,안동시,계,'18하,65.3
경상북도,안동시,계,'19상,65.2
경상북도,안동시,계,'19하,65.1
경상북도,안동시,계,'20상,63.0
경상북도,안동시,계,'20하,63.2
경상북도,안동시,계,'21상,63.6
경상북도,안동시,계,'21하,65.0
경상북도,안동시,계,'22상,63.1
경상북도,안동시,남자,'18상,71.4
경상북도,안동시,남자,'18하,70.2
경상북도,안동시,남자,'19상,71.9
경상북도,안동시,남자,'19하,69.1
경상북도,안동시,남자,'20상,68.8
경상북도,안동시,남자,'20하,69.3
경상북도,안동시,남자,'21상,70.0
경상북도,안동시,남자,'21하,70.8
경상북도,안동시,남자,'22상,71.0
경상북도,안동시,여자,'18상,57.9
경상북도,안동시,여자,'18하,60.2
경상북도,안동시,여자,'19상,58.4
경상북도,안동시,여자,'19하,61.0
경상북도,안동시,여자,'20상,57.0
경상북도,안동시,여자,'20하,56.8
경상북도,안동시,여자,'21상,57.0
경상북도,안동시,여자,'21하,59.0
경상북도,안동시,여자,'22상,54.7
경상북도,구미시,계,'18상,65.9
경상북도,구미시,계,'18하,65.9
경상북도,구미시,계,'19상,64.0
경상북도,구미시,계,'19하,64.3
경상북도,구미시,계,'20상,61.7
경상북도,구미시,계,'20하,63.2
경상북도,구미시,계,'21상,63.0
경상북도,구미시,계,'21하,63.9
경상북도,구미시,계,'22상,65.8
경상북도,구미시,남자,'18상,77.2
경상북도,구미시,남자,'18하,77.7
